gdp_growth,exports,imports,capital_formation,unemployment,house_price_index,labor_costs_index,production,long_interest,short_interest,date
-1.2790346800350532,-0.24765933876654142,0.48763138921700966,-2.655197905490274,1.753543624603496,132.50308535390226,2.4221603761952952,0.9067950019748166,-0.29941532731553794,-0.29941532731553794,2021-01-01 00:00:00
-0.97847496031832,-0.20175498460134517,1.5571762332028414,3.7587254614545382,1.6954921797777314,132.43874600390615,2.2877960969103075,0.3914063359606883,-0.29380030348325914,-0.29380030348325914,2021-02-01 00:00:00
-0.7860837632205706,-0.17004625526021425,2.585291809983194,9.606333749403138,1.641679529708426,132.38205606829746,2.226611683797164,-0.06545932362260834,-0.2882905798469313,-0.2882905798469313,2021-03-01 00:00:00
-0.6629322885133484,-0.1433210137789535,3.6736111149536335,15.600122135113523,1.591796166492007,132.33210609523258,2.1983085277991834,-0.5227300107776155,-0.2828841816809614,-0.2828841816809614,2021-04-01 00:00:00
-0.5841018329033759,-0.12079603258063008,2.2689724698117,9.038733250525693,1.5455551818429254,132.28809475913928,2.11880864018797,-0.5959535849095872,-0.2775791712923671,-0.2775791712923671,2021-05-01 00:00:00
-0.533641692280217,-0.10181117969013008,0.8869960666382939,2.5361978846763336,1.5026906169169416,132.249316005401,2.045947131228142,-0.6693205615710638,-0.2723736473262933,-0.2723736473262933,2021-06-01 00:00:00
-0.5013416659514732,-0.08581007247052656,-0.4810769399820033,-3.9290667323284088,1.4629559326268577,132.2151477234314,1.9760683857545727,-0.7427365101979153,-0.2672657440845528,-0.2672657440845528,2021-07-01 00:00:00
-0.4806661052424982,-0.07232377190607144,0.07262326489742613,-2.2746294497370356,1.4261225916525844,132.18504176642634,2.0281781913224166,-0.35612629319717526,-0.26225363085694575,-0.26225363085694575,2021-08-01 00:00:00
-0.46743147793044243,-0.06095703956569972,0.6315566309488664,-0.6052275377704162,1.3919787439898597,132.15851515768446,2.080890185313303,0.030620946383845604,-0.2573355112651202,-0.2573355112651202,2021-09-01 00:00:00
-0.45895986438851905,-0.05137675448454246,1.1937008488398264,1.0736899101713078,1.3603280084774438,132.1351423424231,2.133872755320243,0.41762464510104014,-0.25250962261873655,-0.25250962261873655,2021-10-01 00:00:00
-0.4535371022425594,-0.043302150500928026,0.9603167117241472,-0.17869836015476767,1.330988343294643,132.11454836078917,2.024326839955937,0.5025048335205959,-0.2477742352837063,-0.2477742352837063,2021-11-01 00:00:00
-0.45006593950052326,-0.03649658793782252,0.7281395543230316,-1.4272939644759355,1.3037909989327348,132.09640283254208,1.9148355511047712,0.5880196752590787,-0.24312765206227857,-0.24312765206227857,2021-12-01 00:00:00
